date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_12,Consumption_km_Vehicle_13,Consumption_km_Vehicle_14,Consumption_km_Vehicle_15,Consumption_km_Vehicle_16,Consumption_km_Vehicle_17,Consumption_km_Vehicle_18,Consumption_km_Vehicle_19,Consumption_km_Vehicle_2,Consumption_km_Vehicle_20,Consumption_km_Vehicle_21,Consumption_km_Vehicle_22,Consumption_km_Vehicle_23,Consumption_km_Vehicle_24,Consumption_km_Vehicle_25,Consumption_km_Vehicle_26,Consumption_km_Vehicle_27,Consumption_km_Vehicle_28,Consumption_km_Vehicle_29,Consumption_km_Vehicle_3,Consumption_km_Vehicle_30,Consumption_km_Vehicle_31,Consumption_km_Vehicle_32,Consumption_km_Vehicle_33,Consumption_km_Vehicle_34,Consumption_km_Vehicle_35,Consumption_km_Vehicle_36,Consumption_km_Vehicle_37,Consumption_km_Vehicle_38,Consumption_km_Vehicle_39,Consumption_km_Vehicle_4,Consumption_km_Vehicle_40,Consumption_km_Vehicle_41,Consumption_km_Vehicle_42,Consumption_km_Vehicle_43,Consumption_km_Vehicle_44,Consumption_km_Vehicle_45,Consumption_km_Vehicle_46,Consumption_km_Vehicle_47,Consumption_km_Vehicle_48,Consumption_km_Vehicle_49,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-04 12:00:00,0.4342245551255985,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.20532869181977842,0.5410083816406769,0.18924914607428525,0.14128756138994938,0.13050301525000002,0.1862231200172308,0.2968001634717109,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.459912625301614,0.13050301525000002,0.49607998467969044,0.1329113299496848,0.13050301525000002,0.20267915987412405,0.3535784662271613,0.13050301525000002,0.13050301525000002,0.5872635686250001,0.2463824492310435,0.13050301525000002,0.4595405358718115,0.5138094411226334,0.4304607526828151,0.13050301525000002,0.13050301525000002,0.23545241285321125,0.2048309864827385,0.13050301525000002,0.30465606633061304,0.2820838188777276,0.1429730510938313,0.31997534746256684,0.2937351677701433,0.3399658143914923,0.47871840428586365,0.5872635686250001,0.13050301525000002,0.13050301525000002,0.30058511805553173,0.13050301525000002,0.1564774512363679,0.13050301525000002,0.13050301525000002,0.5872635686250001
2026-01-04 13:00:00,0.4164608780763139,0.13050301525000002,0.5872635686250001,0.138770085047401,0.38425319636659844,0.2861537294639397,0.13050301525000002,0.3772757184174688,0.13050301525000002,0.41802950102620773,0.5872635686250001,0.28764915758946763,0.19458279130048448,0.43013966478623045,0.13050301525000002,0.49739543898147354,0.3112134816331811,0.16085366807383703,0.32357726080524885,0.39421323283246246,0.4346219582125295,0.1972955604273235,0.28279740888614585,0.43114037364260344,0.5589745486306819,0.1314923167018897,0.2805874668988545,0.38170336299008073,0.13050301525000002,0.13050301525000002,0.23452359602169148,0.2652058651233804,0.19646363928840965,0.4367633436188706,0.22462378695995908,0.2816387059869869,0.22005189629578029,0.3302466720866824,0.3334428304985545,0.13050301525000002,0.13050301525000002,0.2956800827329066,0.3402570329289297,0.3485209857205331,0.2413890128284466,0.13050301525000002,0.4162925915839533,0.30698736314898106,0.20958933651325135,0.24503487341706442
2026-01-04 14:00:00,0.13050301525000002,0.2586412792674973,0.13050301525000002,0.2138387310405837,0.43507212154396596,0.2910974888669007,0.13050301525000002,0.1535553721270374,0.49938457352363014,0.16630931176212377,0.5095093427320148,0.33905772599935036,0.32347565553315905,0.13050301525000002,0.13050301525000002,0.22465626573950565,0.17961351075303553,0.3832901924536487,0.2638710905603849,0.17952006689023076,0.4844506481458523,0.13050301525000002,0.2548784951375468,0.5210266648734371,0.13050301525000002,0.24840207952186596,0.1485043537331564,0.17074110161108116,0.36998756039132324,0.20848522697770283,0.13050301525000002,0.28761181940638275,0.1962136384597584,0.3925926949376984,0.13050301525000002,0.2762895666517596,0.2391810134530345,0.3000069583422612,0.13050301525000002,0.48220199863685714,0.3422665327015008,0.44778997921355945,0.45153400204466565,0.13050301525000002,0.35758609606796943,0.13050301525000002,0.1960754797396282,0.13050301525000002,0.3710921202823792,0.5872635686250001
2026-01-04 15:00:00,0.19548374307736233,0.15294731478879034,0.3956791005382529,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.27767329931072615,0.1866261541283225,0.20761148012515349,0.13050301525000002,0.4965126314963137,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.3750249481588096,0.4180777469293335,0.26541216060559436,0.36222689782678524,0.13050301525000002,0.3237196626572584,0.20994253893271153,0.4089341666959096,0.2981576088793711,0.13050301525000002,0.29750454838112184,0.13050301525000002,0.2679698738307422,0.3565913698473978,0.27792515579262955,0.39891030749507633,0.17159806940308137,0.13050301525000002,0.13050301525000002,0.39144065320181576,0.2861362381166792,0.3574797707503455,0.195313482055654,0.3038618739044671,0.21264881322309687,0.4005884589946893,0.16317293482159184,0.219449767365315,0.29261796829048875,0.13050301525000002,0.13050301525000002,0.2567858306240774,0.13050301525000002,0.44008402093760896,0.13050301525000002,0.4462256406640549
2026-01-04 16:00:00,0.30957593589390936,0.42068456926967,0.13050301525000002,0.46354834161812053,0.13050301525000002,0.13050301525000002,0.2183104866093534,0.13050301525000002,0.13050301525000002,0.39521697582325604,0.13050301525000002,0.19793657927664385,0.5872635686250001,0.1580251906655947,0.13050301525000002,0.23529307018250237,0.36210518711835116,0.13050301525000002,0.13050301525000002,0.37025557625269395,0.13050301525000002,0.35509663420972176,0.3438878591616787,0.3425505373483362,0.1328642344704886,0.34366873447895224,0.5453320740577934,0.22102229898858936,0.38548351368369976,0.15046586459600145,0.38410472105260884,0.13050301525000002,0.24669176479785537,0.3883072024713325,0.5239427323653973,0.13050301525000002,0.13050301525000002,0.3275890733468216,0.44361690637452217,0.1921304675049027,0.13050301525000002,0.20191413479655276,0.13050301525000002,0.2354877807173556,0.21232916720299416,0.4644808332194815,0.13050301525000002,0.5872635686250001,0.1671626179424679,0.5872635686250001
2026-01-04 17:00:00,0.42434609680161056,0.5022907868978284,0.5308528104336164,0.35268764090027377,0.38869893961619406,0.3763002613644506,0.3530710991903541,0.2602318738351004,0.3763347348839865,0.13050301525000002,0.14362075360104382,0.41924415776597035,0.347136906975267,0.3184574226080176,0.2828765672887843,0.48109225485484447,0.49220389735281744,0.286278542133523,0.45039308890004237,0.13050301525000002,0.5845317397301669,0.5872635686250001,0.558143626589033,0.3443104858513021,0.2836572452173774,0.13050301525000002,0.14831863584037014,0.13050301525000002,0.13050301525000002,0.5872635686250001,0.3400328472480823,0.2186772345917554,0.37106102728342416,0.46268891448169464,0.13050301525000002,0.13050301525000002,0.19940868288193772,0.23423746133886383,0.24102293389973936,0.27300541114464255,0.31732833228869056,0.20889309202514086,0.18178333106092295,0.24317706415914328,0.36136756711472995,0.1550618554560652,0.5184801181457733,0.3658958371343433,0.43216299859148094,0.47735985439146716
2026-01-04 18:00:00,0.1652073121639092,0.0,0.47329208575188125,0.4266808353161597,0.3324852003196443,0.13050301525000002,0.31851721842557235,0.24971315810895237,0.13050301525000002,0.13050301525000002,0.4528883161254677,0.1364337487873982,0.13050301525000002,0.13050301525000002,0.32446788534181725,0.13050301525000002,0.13050301525000002,0.0,0.2963251851257005,0.46959302535439834,0.32020380099633167,0.13050301525000002,0.17958771560281137,0.13050301525000002,0.13050301525000002,0.3712204336914146,0.26897490622710696,0.1822431857739719,0.30750585635304506,0.0,0.19825469398747936,0.27375361370693846,0.16551007032537024,0.24392872167541715,0.4935555844540596,0.2666826337019527,0.32348206457930634,0.0,0.524472539741582,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.31567982949491324,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.543801321484834,0.32082676510424923,0.0,0.13050301525000002
2026-01-04 19:00:00,0.2174931274811995,0.0,0.0,0.24922072824355732,0.0,0.0,0.2509161701207307,0.0,0.0,0.13050301525000002,0.2886923491867983,0.2424140985259716,0.0,0.0,0.0,0.0,0.24264958577618484,0.0,0.0,0.13050301525000002,0.0,0.0,0.0,0.13050301525000002,0.0,0.0,0.13050301525000002,0.38356170262683914,0.0,0.0,0.5872635686250001,0.0,0.42473484066569367,0.13050301525000002,0.0,0.0,0.16740137332712807,0.0,0.0,0.0,0.0,0.0,0.0,0.4282732766417331,0.0,0.0,0.0,0.0,0.0,0.15162921172969648
2026-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13050301525000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 07:00:00,0.2233771713622975,0.0,0.0,0.12261975796040002,0.0,0.0,0.12261975796040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12267319620706985,0.24823564213504304,0.0,0.12261975796040002,0.25866895079250873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12261975796040002,0.0,0.0,0.20497995548283285,0.0,0.0,0.0,0.0,0.24526383678508912,0.12261975796040002,0.3430225045831391,0.0,0.0,0.4770438073327674,0.38183678950294975
2026-01-05 08:00:00,0.40339722711014575,0.0,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.2573799849364752,0.12261975796040002,0.0,0.19467838455467015,0.0,0.24086334223241757,0.0,0.0,0.0,0.0,0.0,0.12261975796040002,0.26368228689953727,0.2425581100748848,0.12261975796040002,0.2707152737356839,0.0,0.0,0.14751032938291378,0.0,0.0,0.0,0.0,0.0,0.0,0.33515157857429473,0.29887709016111486,0.5517889108218,0.0,0.46164471345011765,0.14472157079910206,0.24058108043067566,0.12261975796040002,0.12261975796040002,0.0,0.37905556726931444,0.30626067410791813,0.12261975796040002,0.357465399276345,0.2566076221847644,0.2044584469337675,0.0,0.0,0.22182566060407005,0.195807026329548
2026-01-05 09:00:00,0.2959591156243723,0.27066290367430923,0.12261975796040002,0.26494866067582706,0.3663987652881462,0.1732925531240157,0.24745713674864533,0.12261975796040002,0.24129539518691612,0.12261975796040002,0.12261975796040002,0.35637308810275486,0.286117258262553,0.16973511427017657,0.27115498533001997,0.0,0.3527615938289507,0.5517889108218,0.3476830528124997,0.4517805869956452,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.3499533989691297,0.0,0.23374256713324318,0.0,0.44105916671676404,0.12261975796040002,0.134937973637436,0.19703835188662344,0.12261975796040002,0.38361916355191017,0.35395834367112483,0.12261975796040002,0.5517889108218,0.20759176156597975,0.3174131064252335,0.3608570280556352,0.37363755656597686,0.27789296945186837,0.2663970079603995,0.12261975796040002,0.0,0.12261975796040002,0.25389734766295446,0.2855095438711579
2026-01-05 10:00:00,0.12745239083853419,0.2908908757783522,0.1448581019227047,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.4451154243449873,0.2814599176168511,0.19907569902107797,0.3627989939613176,0.17994328904283452,0.21685637513955872,0.23359780031325234,0.5517889108218,0.51325117055253,0.228445189062047,0.12261975796040002,0.12261975796040002,0.5042581793590931,0.35558981638101583,0.317528629489171,0.5517889108218,0.12261975796040002,0.12261975796040002,0.2602101338287541,0.5517889108218,0.3830544904029827,0.30344024568056227,0.12261975796040002,0.2895175479853559,0.21184120852754998,0.4773489027651371,0.23976436114610583,0.12261975796040002,0.37063829004016435,0.18317200970723235,0.396840863172513,0.12261975796040002,0.12261975796040002,0.2763295515608894,0.12261975796040002,0.2653438249062677,0.12261975796040002,0.2670586727902326,0.436890433223998,0.5460512775751668,0.3701883612523189,0.48105820629637525,0.12261975796040002,0.34306471418130546
2026-01-05 11:00:00,0.2959188751708807,0.20104844835995742,0.12286189654435838,0.12261975796040002,0.12261975796040002,0.20613643286282018,0.12261975796040002,0.3078699317614417,0.2454044708720822,0.12261975796040002,0.28820581731528044,0.12261975796040002,0.2748360367143277,0.4669248336605837,0.3670385645782485,0.12261975796040002,0.27668229514228837,0.12261975796040002,0.1970832242289902,0.2936125965161979,0.4063485906017424,0.3658382872432374,0.12261975796040002,0.1682975407085684,0.16168063476370687,0.4264917287633768,0.2972176178153168,0.41143311164342417,0.12261975796040002,0.40816945461448356,0.3995048996407188,0.44247858845470905,0.2907613501137113,0.26415450051744477,0.4978067556341979,0.2951091067752468,0.30744489036246625,0.12261975796040002,0.12261975796040002,0.15527286831127005,0.31363581846326083,0.18653711437920464,0.30869784874089284,0.194868701425738,0.26976575324673546,0.4668257868857324,0.19316550292464316,0.3245782986700924,0.47602550528519616,0.3858438050559374
2026-01-05 12:00:00,0.49286029690099,0.29480773593837056,0.12261975796040002,0.15086738861987112,0.2648607264271011,0.19668360424207967,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.14826968692187767,0.3632412289632306,0.4725622099236233,0.20329995096320147,0.5488525068970255,0.2974200013333149,0.20495021660965448,0.25341901103444375,0.36833376120945577,0.12261975796040002,0.46995351457184553,0.12261975796040002,0.12261975796040002,0.31000284767499925,0.12261975796040002,0.12261975796040002,0.1930825583680694,0.12261975796040002,0.30517661799018475,0.12261975796040002,0.1899475598704962,0.2559796006470064,0.12261975796040002,0.32735867435509763,0.3708403865009023,0.12261975796040002,0.12261975796040002,0.1804369472074786,0.4387507047875032,0.22114062846458796,0.1628998862855124,0.5259646254060691,0.12261975796040002,0.2230701147569424,0.12261975796040002,0.2472418384263055,0.29586612067379675,0.12261975796040002,0.18981792172275308,0.2272010401185391,0.12261975796040002
2026-01-05 13:00:00,0.22943351725044106,0.33172056608643796,0.3385355744694601,0.12261975796040002,0.4289031409296652,0.12261975796040002,0.24988291123781683,0.2297236849561,0.1734936675306117,0.1845113656494795,0.5517889108218,0.12261975796040002,0.12261975796040002,0.5517889108218,0.12261975796040002,0.1278356950880241,0.12261975796040002,0.1761126190089018,0.3845406697871318,0.31257504080924575,0.3202813693045404,0.3047794700324909,0.12261975796040002,0.27862745694262825,0.24760367549593834,0.5409436049220216,0.33214395081478104,0.3705009571344847,0.3685535035194453,0.12261975796040002,0.12261975796040002,0.17763177311632536,0.3564295335241663,0.12261975796040002,0.13533031249045344,0.38137322166842724,0.12261975796040002,0.2707663359887835,0.38329684711046974,0.2179309945305825,0.12261975796040002,0.12261975796040002,0.24424287781984694,0.2381557149899686,0.37670908535471187,0.2581498325601614,0.12722734905132765,0.12261975796040002,0.20823619711676875,0.3085898251921327
2026-01-05 14:00:00,0.49731368427927586,0.5031089694919615,0.3673140455557374,0.14589726235485642,0.27367400844088735,0.2615271007572478,0.15253199546980434,0.36247661706707157,0.24450695106424034,0.3149454383540512,0.3197700568681735,0.20826390250513774,0.3737280271714615,0.25447805385797717,0.1686410825289524,0.2978924584203506,0.12261975796040002,0.3941875312774858,0.14682010940950302,0.12261975796040002,0.4623060838650124,0.2626778480432531,0.12261975796040002,0.4918107281330784,0.12261975796040002,0.32870367100104947,0.34250160564940835,0.3627038865387823,0.3039983533499872,0.17619385356634706,0.2176218173866779,0.34287048740378256,0.12261975796040002,0.18466412042302371,0.12261975796040002,0.4393072450187718,0.1567088984192464,0.27492368676733386,0.27027169822568814,0.17726357930932796,0.30022163369821725,0.15634529610386722,0.5306086098151772,0.33846437559628506,0.12261975796040002,0.17737006686877713,0.5517889108218,0.1936872134167138,0.22047554013652734,0.12261975796040002
2026-01-05 15:00:00,0.12261975796040002,0.34063834133372,0.2209312001383529,0.4426416412462367,0.12261975796040002,0.12261975796040002,0.49081598046709646,0.2780311781819501,0.16909291777019583,0.14049657609249025,0.13518548746479916,0.31960227286878196,0.27691981939181415,0.5517889108218,0.18463185642974453,0.25160879932369484,0.2817094093492749,0.17276255789435854,0.18900358930065775,0.3338700021843341,0.16248991158973478,0.4870948609286706,0.3415145900797416,0.3069444100013474,0.22872049585158136,0.41244506955888766,0.27893595970037016,0.26557849115024884,0.41454929797196527,0.14079191351634077,0.43485087639995124,0.31566699810104293,0.4772331981662072,0.30475611711326067,0.2533609257684462,0.12261975796040002,0.12261975796040002,0.18156373001146311,0.12261975796040002,0.4447763264000883,0.12261975796040002,0.24226223345411352,0.13396586641496516,0.12261975796040002,0.3999746390045416,0.2441090344960763,0.3980712476869769,0.2831444574367315,0.46475235632040585,0.2143453548580427
2026-01-05 16:00:00,0.3729966638835454,0.5109473922416113,0.48037033303667775,0.15483757302800386,0.4499691333328781,0.5517889108218,0.23474823767779407,0.3586859960392964,0.3995564642515653,0.24959891938178516,0.32390491614255557,0.3364370200056357,0.3954626714165929,0.3104915179602744,0.12261975796040002,0.5517889108218,0.12261975796040002,0.5236656370621623,0.3602813610812459,0.12261975796040002,0.1521031633512565,0.3772392643250326,0.26105430268660695,0.16258276008837602,0.45330397514360005,0.24934068325085437,0.12261975796040002,0.3478705503012671,0.5517889108218,0.46135128047153506,0.12261975796040002,0.3849954950043252,0.12261975796040002,0.16198033864287006,0.5517889108218,0.4704584105351113,0.12261975796040002,0.2903670491827127,0.25412471267227577,0.40307628269014417,0.23157842982161825,0.2357048432057858,0.24365104978990246,0.29064169711748566,0.33938320528079263,0.12261975796040002,0.2965585893954733,0.4938581692931104,0.45269051295528917,0.20596581061120384
2026-01-05 17:00:00,0.24999952273255735,0.5158308668086687,0.5517889108218,0.2706927195935672,0.4160717356446799,0.42902171410954254,0.12261975796040002,0.49327145829062935,0.20114433972622706,0.23107342661448813,0.18753105657565125,0.1637861945951708,0.21856956478573242,0.35402331833215206,0.12261975796040002,0.3088196802974808,0.1990398082180896,0.34379650271988765,0.23470961646121843,0.3184507177276469,0.2450996923708167,0.12261975796040002,0.4746628089464406,0.36363826390702,0.1377662637761449,0.48625351068519423,0.12261975796040002,0.3796190410617067,0.21661239524052658,0.2717752014685258,0.12261975796040002,0.12261975796040002,0.2748168601648904,0.3353138559526423,0.15967868156001375,0.23382168853128596,0.28791613453586073,0.25868999818623,0.2596263707000901,0.32012397370989165,0.5135733802809546,0.3092321508482048,0.16917390503427435,0.5328810153274824,0.29955451916143794,0.28589785061260165,0.21675272819959404,0.12261975796040002,0.20568359877095388,0.2403951307278628
2026-01-05 18:00:00,0.18538329007744847,0.2661370492508998,0.5517889108218,0.2650179241179199,0.2987331057271653,0.3247232900746497,0.231844021561503,0.14534586303252292,0.23465602600530114,0.5509893028606736,0.23460204659609815,0.12261975796040002,0.12261975796040002,0.21825395596359662,0.4149751488524631,0.12261975796040002,0.41509025711784003,0.12261975796040002,0.19848468685187282,0.12261975796040002,0.2021559554722055,0.17578416438508204,0.3898622687127427,0.12261975796040002,0.3058201492731253,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.2252300941224813,0.12261975796040002,0.12261975796040002,0.25901822368897476,0.12261975796040002,0.439141301926677,0.2489062712366609,0.44912684737308195,0.46452290393239365,0.34527432665808655,0.2043023841789587,0.1583954552609331,0.12261975796040002,0.12261975796040002,0.0,0.21039172443325418,0.16232938045739945,0.2293968321439181,0.42845686661333665,0.0,0.0,0.4300051513526135
2026-01-05 19:00:00,0.2507884842293099,0.26576274907447456,0.24345122173842926,0.22172961636157712,0.0,0.0,0.0,0.36130768498152227,0.12261975796040002,0.0,0.2063948838823029,0.0,0.161104080350142,0.0,0.0,0.0,0.0,0.13392046030240268,0.0,0.29623272331813777,0.2884267779152673,0.0,0.0,0.25436225901180803,0.0,0.0,0.12261975796040002,0.0,0.12261975796040002,0.12261975796040002,0.3354793132395421,0.0,0.0,0.0,0.0,0.23560345154105738,0.12261975796040002,0.0,0.0,0.0,0.0,0.0,0.0,0.429294703608222,0.0,0.5235423847517336,0.0,0.0,0.0,0.21195208937893795
2026-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16781890563864832,0.0,0.0,0.0,0.0,0.0,0.0,0.12261975796040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12602889280614696,0.2879848347500729,0.0,0.0,0.0,0.0,0.12261975796040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22691626908604584,0.0,0.0,0.0,0.0,0.0,0.16781587375727003
2026-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41545652899178925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
